2470913,119-001450-036562,NULL,-105.07304630,39.01742396,1450,NULL,,,Eagle Trace,Court,,NULL, ,1450 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C64C468CAAC445AC0F897BCF23A824340
2470914,119-001250-036563,NULL,-105.07575070,39.01432923,1250,NULL,,,Woodland Valley Ranch,Drive,,NULL, ,1250 Woodland Valley Ranch Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C48EF7819D9445AC050F7488AD5814340
2470915,119-001330-036564,NULL,-105.07181920,39.01672066,1330,NULL,,,Masters,Drive,,NULL, ,1330 Masters Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C24F490AF98445AC010EF0FE723824340
2470916,119-001225-036565,NULL,-105.07271208,39.01495205,1225,NULL,,,Woodland Valley Ranch,Drive,,NULL, ,1225 Woodland Valley Ranch Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB08D9350A7445AC050BBE0F2E9814340
2470917,119-000838-036566,NULL,-105.31371869,38.99397515,838,NULL,,,Trail Creek,Road,,NULL, ,838 Trail Creek Road ,Lake George,80827,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C686C8EF713545AC0F067DA933A7F4340
2470918,119-000856-036567,NULL,-105.31366145,38.99587620,856,NULL,,,Trail Creek,Road,,NULL, ,856 Trail Creek Road ,Lake George,80827,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0471790713545AC0C08517DF787F4340
2470919,119-001436-036568,NULL,-105.24786928,38.90196407,1436,NULL,,,Lower Twin Rocks,Road,,NULL, ,1436 Lower Twin Rocks Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C78991917DD4F5AC0D8ABF88E73734340
2470920,119-000402-036569,NULL,-105.25959162,38.94474056,402,NULL,,,Brittany,Drive,,NULL, ,402 Brittany Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CCC8D2B269D505AC0587F3C42ED784340
2470921,119-000120-036570,NULL,-105.25952968,38.94158505,120,NULL,,,Brittany,Drive,,NULL, ,120 Brittany Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C5CE95E229C505AC05039E4DB85784340
2470922,119-000847-036571,NULL,-105.25874112,38.94165458,847,NULL,,,Obsidian,Drive,,NULL, ,847 Obsidian Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB047EC368F505AC08877222388784340
2470923,119-004585-036572,NULL,-105.26660750,38.95433810,4585,NULL,,,Signal Rock Ranch,Road,,NULL, ,4585 Signal Rock Ranch Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C507DE91810515AC0D86938C0277A4340
2470924,119-004536-036573,NULL,-105.25860085,38.95597130,4536,NULL,,,Signal Rock Ranch,Road,,NULL, ,4536 Signal Rock Ranch Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C2C3892EA8C505AC018B57E445D7A4340
2470925,119-000975-036574,NULL,-105.25787467,38.94535280,975,NULL,,,Stonehenge,Drive,,NULL, ,975 Stonehenge Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C9874C10481505AC090DA045201794340
2470926,119-001707-036575,NULL,-105.29736475,38.95461107,1707,NULL,,,Wildhorn,Road,,NULL, ,1707 Wildhorn Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C28E9260608535AC0E0BA0AB2307A4340
2470927,119-001045-036576,NULL,-105.29555036,38.95111739,1045,NULL,,,Wildhorn,Road,,NULL, ,1045 Wildhorn Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C748E0D4CEA525AC0805AF236BE794340
2470928,119-000184-036577,NULL,-105.25992703,38.94294058,184,NULL,,,Brittany,Drive,,NULL, ,184 Brittany Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0C01F7A4A2505AC078E1E846B2784340
2470929,119-004478-036578,NULL,-105.26353021,38.94351970,4478,NULL,,Hwy,24, ,,NULL, ,4478 Hwy 24 ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C4C5DD0ADDD505AC02094DC40C5784340
2470930,119-000346-036579,NULL,-105.25993116,38.94407742,346,NULL,,,Brittany,Drive,,NULL, ,346 Brittany Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C30ED4EB6A2505AC0707C6E87D7784340
2470931,119-001704-036580,NULL,-105.28407969,38.96981137,1704,NULL,,,Wildhorn,Road,,NULL, ,1704 Wildhorn Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CBC5A925C2E525AC0B8036FC7227C4340
2470932,119-000553-036581,NULL,-105.25650262,38.93763971,553,NULL,,,Stonehenge,Drive,,NULL, ,553 Stonehenge Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CBCC3F2896A505AC0C059F09304784340
2470933,119-000170-036582,NULL,-105.25961448,38.93858642,170,NULL,,,Druid,Trail,,NULL, ,170 Druid Trail ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C1C120A869D505AC018BE869923784340
2470934,119-000727-036583,NULL,-105.28610912,38.87833617,727,NULL,,NULL,Calle De La Illuvia, ,,NULL, ,727 Calle De La Illuvia ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C6C399E9C4F525AC0E8F6D8516D704340
2470935,119-000040-036584,NULL,-105.25913873,38.93688305,40,NULL,,,Druid,Trail,,NULL, ,40 Druid Trail ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE46599BA95505AC0E8D0A3C8EB774340
2470936,119-000063-036585,NULL,-105.25294338,38.93342977,63,NULL,,,Oak,Lane,,NULL, ,63 Oak Lane ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C5C6E713930505AC0F01276A07A774340
2470937,119-000212-036586,NULL,-105.25947067,38.93929053,212,NULL,,,Druid,Trail,,NULL, ,212 Druid Trail ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CF47ADE2A9B505AC0F89909AC3A784340
2470938,119-001734-036587,NULL,-105.28324710,38.95803413,1734,NULL,,,Wildhorn,Road,,NULL, ,1734 Wildhorn Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB4F173B820525AC0B0FDCCDCA07A4340
2470939,119-001724-036588,NULL,-105.28447595,38.95506311,1724,NULL,,,Wildhorn,Road,,NULL, ,1724 Wildhorn Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C44379ADA34525AC0B8CB00823F7A4340
2470940,119-000310-036589,NULL,-105.32221526,38.99277898,310,NULL,,,Trail Creek,Road,,NULL, ,310 Trail Creek Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB849C52C9F545AC010E4A661137F4340
2470941,119-001151-036590,NULL,-105.06949354,39.01483451,1151,NULL,,,Mountain Meadows,Drive,,NULL, ,1151 Mountain Meadows Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C903F069572445AC078CCE518E6814340
2470942,119-000084-036591,NULL,-105.29154984,38.96534804,84,NULL,,,Shavano,Drive,,NULL, ,84 Shavano Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0CFDA8C0A8525AC0F0D24E86907B4340
2470943,119-000875-036592,NULL,-105.31970075,38.99733378,875,NULL,,,Trail Creek,Road,,NULL, ,875 Trail Creek Road ,Lake George,80827,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CA84A20FA75545AC0A8B419A2A87F4340
2470944,119-000540-036593,NULL,-105.32086384,38.99143342,540,NULL,,,Trail Creek,Road,,NULL, ,540 Trail Creek Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CF4F67E0889545AC028F9574AE77E4340
2470945,119-001251-036594,NULL,-105.07387899,39.01431199,1251,NULL,,,Woodland Valley Ranch,Drive,,NULL, ,1251 Woodland Valley Ranch Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CD8C5F56EBA445AC018F0B2F9D4814340
2470946,119-001259-036595,NULL,-105.07031031,39.01276331,1259,NULL,,,Mountain Meadows,Drive,,NULL, ,1259 Mountain Meadows Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C4094D1F67F445AC0385F653AA2814340
2470947,119-001260-036596,NULL,-105.07512920,39.01387210,1260,NULL,,,Woodland Valley Ranch,Drive,,NULL, ,1260 Woodland Valley Ranch Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C9C18B2EACE445AC0E080A48FC6814340
2470948,119-001848-036597,NULL,-105.29384936,38.96500805,1848,NULL,,,Pikes Peak,Drive,,NULL, ,1848 Pikes Peak Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CA0C98B6DCE525AC000B64162857B4340
2470949,119-001440-036598,NULL,-105.07326374,39.01709791,1440,NULL,,,Eagle Trace,Court,,NULL, ,1440 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C78306B5AB0445AC018679F4330824340
2470950,119-001365-036599,NULL,-105.07117531,39.01779354,1365,NULL,,,Masters,Drive,,NULL, ,1365 Masters Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C8467E6228E445AC0B0C7100F47824340
2470951,119-001411-036600,NULL,-105.07219639,39.01676729,1411,NULL,,,Eagle Trace,Court,,NULL, ,1411 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C38699ADD9E445AC030643D6E25824340
2470952,119-001441-036601,NULL,-105.07268989,39.01751997,1441,NULL,,,Eagle Trace,Court,,NULL, ,1441 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CD04B82F3A6445AC0E8591E183E824340
2470953,119-001421-036602,NULL,-105.07233938,39.01704374,1421,NULL,,,Eagle Trace,Court,,NULL, ,1421 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE4E65A35A1445AC0708A497D2E824340
2470954,119-011984-036603,NULL,-105.26683256,38.86522675,11984,NULL,,Co Rd,1, ,,NULL, ,11984 Co Rd 1 ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CF0E5E2C813515AC0F0D800C0BF6E4340
2470955,119-001340-036604,NULL,-105.07157858,39.01702015,1340,NULL,,,Masters,Drive,,NULL, ,1340 Masters Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CEC5757BE94445AC0084164B72D824340
2470956,119-000088-036605,NULL,-105.26571557,38.87102227,88,NULL,,,Empire,Road,,NULL, ,88 Empire Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE8DEE17B01515AC0F82966A87D6F4340
2470957,119-000515-036606,NULL,-105.26988185,38.87032592,515,NULL,,,Empire,Road,,NULL, ,515 Empire Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C48CF84BE45515AC0700AF1D6666F4340
2470958,119-001410-036607,NULL,-105.07260256,39.01628509,1410,NULL,,,Eagle Trace,Court,,NULL, ,1410 Eagle Trace Court ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C346C3885A5445AC0401245A115824340
2470959,119-000130-036608,NULL,-105.26636650,38.87067576,130,NULL,,,Empire,Road,,NULL, ,130 Empire Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C60EE18260C515AC098929A4D726F4340
2470960,119-000224-036609,NULL,-105.26764558,38.86924184,224,NULL,,,Empire,Road,,NULL, ,224 Empire Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C542EEC1A21515AC0C0251651436F4340
2470961,119-001200-036610,NULL,-105.07067257,39.01540285,1200,NULL,,,Woodland Valley Ranch,Drive,,NULL, ,1200 Woodland Valley Ranch Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C549643E685445AC040F37EB8F8814340
2470962,119-000346-036611,NULL,-105.26839608,38.86872799,346,NULL,,,Empire,Road,,NULL, ,346 Empire Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE0C9C4662D515AC0C015917A326F4340
2470963,119-000484-036612,NULL,-105.28162619,38.87579303,484,NULL,,NULL,Calle De La Illuvia, ,,NULL, ,484 Calle De La Illuvia ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CECDCD92906525AC020F56AFC19704340
2470964,119-013075-036613,NULL,-105.27491976,38.87511280,13075,NULL,,Co Rd,1, ,,NULL, ,13075 Co Rd 1 ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CD442084998515AC0106B31B203704340
2470965,119-000330-036614,NULL,-105.27828148,38.86521457,330,NULL,,,Red Cloud,Road,,NULL, ,330 Red Cloud Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C28A01B5DCF515AC0E0A4D659BF6E4340
2470966,119-000251-036615,NULL,-105.06953211,39.01175363,251,NULL,,,Eagle Pines,Drive,,NULL, ,251 Eagle Pines Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C10B1CF3673445AC018AC9E2481814340
2470967,119-000093-036616,NULL,-105.28263135,38.86281388,93,NULL,,,Elkhorn,Circle,,NULL, ,93 Elkhorn Circle ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CA057CEA116525AC0082064AF706E4340
2470968,119-001498-036617,NULL,-105.07305780,39.01817347,1498,NULL,,,Masters,Drive,,NULL, ,1498 Masters Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C68229BFAAC445AC048EA128253824340
2470969,119-000534-036618,NULL,-105.27674128,38.87129398,534,NULL,,NULL,Calle Del Sol, ,,NULL, ,534 Calle Del Sol ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE80E1321B6515AC0E0E99B8F866F4340
2470970,119-000277-036619,NULL,-105.27938274,38.87854812,277,NULL,,NULL,Calle De La Illuvia, ,,NULL, ,277 Calle De La Illuvia ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB8B12268E1515AC0203DC34374704340
2470971,119-001100-036620,NULL,-105.07149036,39.01201112,1100,NULL,,,Windflower,Lane,,NULL, ,1100 Windflower Lane ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CF8D6514C93445AC0D816989489814340
2470972,119-000798-036621,NULL,-105.31561457,38.99577456,798,NULL,,,Trail Creek,Road,,NULL, ,798 Trail Creek Road ,Lake George,80827,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C1CC76F0733545AC050FD748A757F4340
2470973,119-013285-036622,NULL,-105.27560134,38.87857821,13285,NULL,,Co Rd,1, ,,NULL, ,13285 Co Rd 1 ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0895CE73A3515AC01851314075704340
2470974,119-005789-036623,NULL,-105.23027376,38.98553713,5789,NULL,,,Cedar Mountain,Road,,NULL, ,5789 Cedar Mountain Road ,Divide,80814,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CCC2728CEBC4E5AC080E0A214267E4340
2470975,119-000051-036624,NULL,-105.28909666,38.86320216,51,NULL,,,Black Mesa,Circle,,NULL, ,51 Black Mesa Circle ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C88DF448F80525AC0B81B94687D6E4340
2470976,119-013033-036625,NULL,-105.27470268,38.87456597,13033,NULL,,Co Rd,1, ,,NULL, ,13033 Co Rd 1 ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C8C888ABA94515AC0E0D119C7F16F4340
2470977,119-000220-036626,NULL,-105.07101090,39.01198195,220,NULL,,,Eagle Pines,Drive,,NULL, ,220 Eagle Pines Drive ,Woodland Park,80863,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CB0FE48718B445AC0381BD99F88814340
2470978,119-000035-036627,NULL,-105.28966690,38.82906808,35,NULL,,,Fir,Lane,,NULL, ,35 Fir Lane ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CD4A10AE789525AC0C00623E71E6A4340
2470979,119-000371-036628,NULL,-105.27775756,38.86656550,371,NULL,,,Red Cloud,Road,,NULL, ,371 Red Cloud Road ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C08E2A1C7C6515AC048E0449EEB6E4340
2470980,119-005575-036629,NULL,-105.22604235,38.98426499,5575,NULL,,,Cedar Mountain,Road,,NULL, ,5575 Cedar Mountain Road ,Divide,80814,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C347C597A774E5AC070072765FC7D4340
2470981,119-000225-036630,NULL,-105.05618835,38.95100067,225,NULL,,,Wakanda,Trail,,NULL, ,225 Wakanda Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CC057049798435AC0705BD863BA794340
2470982,119-000032-036631,NULL,-105.06255242,38.94942920,32,NULL,,,Flathead,Lane,,NULL, ,32 Flathead Lane ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE08BDDDB00445AC010EF61E586794340
2470983,119-006105-036632,NULL,-105.23487487,38.99095783,6105,NULL,,,Cedar Mountain,Road,,NULL, ,6105 Cedar Mountain Road ,Divide,80814,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C74409A30084F5AC01857C1B4D77E4340
2470984,119-000345-036633,NULL,-105.06102142,38.95111628,345,NULL,,,Klitowya,Trail,,NULL, ,345 Klitowya Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CD4845EC6E7435AC0983CAB2DBE794340
2470985,119-000455-036634,NULL,-105.27909051,38.86870065,455,NULL,,,Matterhorn,Drive,,NULL, ,455 Matterhorn Drive ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C9C57729EDC515AC088703295316F4340
2470986,119-000434-036635,NULL,-105.05745769,38.94799198,434,NULL,,,Potlatch,Trail,,NULL, ,434 Potlatch Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C8C280963AD435AC0401324CD57794340
2470987,119-000017-036636,NULL,-105.05672507,38.94669250,17,NULL,,,White Horse,Circle,,NULL, ,17 White Horse Circle ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C3C7F3562A1435AC0306F47382D794340
2470988,119-000066-036637,NULL,-105.05657395,38.95181080,66,NULL,,,Red Cloud,Drive,,NULL, ,66 Red Cloud Drive ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CE80A55E89E435AC0A8D7AEEFD4794340
2470989,119-000334-036638,NULL,-105.06095797,38.95077750,334,NULL,,,Klitowya,Trail,,NULL, ,334 Klitowya Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C84AC3EBCE6435AC0E88BB513B3794340
2470990,119-000081-036639,NULL,-105.05859406,38.94660861,81,NULL,,,Arapahoe,Street,,NULL, ,81 Arapahoe Street ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CA0904801C0435AC0009F97782A794340
2470991,119-000112-036640,NULL,-105.05605658,38.94946659,112,NULL,,,Iowa,Lane,,NULL, ,112 Iowa Lane ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C38D35B6E96435AC03033061F88794340
2470992,119-000032-036641,NULL,-105.05703801,38.94904318,32,NULL,,,Iowa,Lane,,NULL, ,32 Iowa Lane ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C28D2BF82A6435AC0D0E23E3F7A794340
2470993,119-000085-036642,NULL,-105.05710063,38.94712987,85,NULL,,,Bannock,Street,,NULL, ,85 Bannock Street ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C14E76A89A7435AC04881368D3B794340
2470994,119-000118-036643,NULL,-105.05798387,38.94616465,118,NULL,,,Arapahoe,Street,,NULL, ,118 Arapahoe Street ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CBC8EFD01B6435AC0D09951EC1B794340
2470995,119-000617-036644,NULL,-105.06018962,38.95370340,617,NULL,,,Klitowya,Trail,,NULL, ,617 Klitowya Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CDCA89425DA435AC00865F6F3127A4340
2470996,119-000034-036645,NULL,-105.05829319,38.94671051,34,NULL,,,Bannock,Street,,NULL, ,34 Bannock Street ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CAC866113BB435AC0202C55CF2D794340
2470997,119-000487-036646,NULL,-105.05874930,38.94728498,487,NULL,,,Potlatch,Trail,,NULL, ,487 Potlatch Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0CC36F8CC2435AC0D82265A240794340
2470998,119-000048-036647,NULL,-105.05924143,38.94742552,48,NULL,,,Cayuse,Lane,,NULL, ,48 Cayuse Lane ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C2879969CCA435AC0609A473D45794340
2470999,119-000526-036648,NULL,-105.05706828,38.94813894,526,NULL,,,Wakanda,Trail,,NULL, ,526 Wakanda Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C0C35B901A7435AC0A0AEE59D5C794340
2471000,119-000356-036649,NULL,-105.05788415,38.94935047,356,NULL,,,Wakanda,Trail,,NULL, ,356 Wakanda Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C78A7B65FB4435AC0901AEC5084794340
2471001,119-000620-036650,NULL,-105.05632452,38.94743781,620,NULL,,,Wakanda,Trail,,NULL, ,620 Wakanda Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C38D728D29A435AC010BC59A445794340
2471002,119-000111-036651,NULL,-105.05796543,38.94658466,111,NULL,,,Arapahoe,Street,,NULL, ,111 Arapahoe Street ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010CA076A1B4B5435AC030359EAF29794340
2471003,119-000513-036652,NULL,-105.26185479,38.82728993,513,NULL,,,Deerfield,Circle,,NULL, ,513 Deerfield Circle ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C94C3963AC2505AC0C8AEEAA2E4694340
2471004,119-000069-036653,NULL,-105.26359233,38.82902613,69,NULL,,,Deerfield,Circle,,NULL, ,69 Deerfield Circle ,Florissant,80816,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C40FC59B2DE505AC0587F33871D6A4340
2471005,119-000199-036654,NULL,-105.05673746,38.95117315,199,NULL,,,Wakanda,Trail,,NULL, ,199 Wakanda Trail ,Green Mountain Falls,80819,NULL,NULL,2019-04-24 00:00:00.0000000,ACTIVE,NO CHANGE,Teller,0xAD100000010C3CB72696A1435AC0A873A90AC0794340
